event_id,timestamp,cloud_provider,resource_type,action,actor_type,actor_name,source_ip,region,mfa_used,outcome,severity,risk_score,session_duration_s,anomaly_label
evt-0018084,2025-06-06T01:35:24Z,gcp,cloudrun.services,compute.firewalls.insert,assumed_role,assumed-role/deploy-role-015,10.1.3.215,asia-east1,True,Success,low,36.41,2634.0,0
evt-0018085,2025-06-06T01:41:37Z,azure,Microsoft.Sql/servers,Microsoft.Resources/deployments/write,api_key,user-0121,10.0.7.213,westeurope,True,Failure,medium,20.5,,0
evt-0018086,2025-06-06T01:43:51Z,aws,elb:LoadBalancer,DescribeInstances,user,user-0107,10.1.161.28,us-west-2,True,Success,low,5.19,24882.0,0
evt-0018087,2025-06-06T01:51:55Z,aws,iam:Role,ModifyInstanceAttribute,service_account,svc-account-018,192.168.1.72.133,us-east-1,True,Denied,medium,38.08,,0
evt-0018088,2025-06-06T01:54:46Z,aws,elb:LoadBalancer,DescribeInstances,api_key,user-0016,192.168.0.160.188,us-east-1,True,Success,medium,36.09,,0
evt-0018089,2025-06-06T01:55:43Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Compute/virtualMachines/write,user,user-0093,10.1.41.107,westeurope,False,Success,low,12.14,2325.0,0
evt-0018090,2025-06-06T02:00:23Z,aws,s3:Bucket,DeleteUser,api_key,user-0108,192.168.0.133.173,eu-west-1,False,Success,low,12.83,,0
evt-0018091,2025-06-06T02:02:01Z,azure,Microsoft.KeyVault/vaults,Microsoft.Compute/virtualMachines/write,assumed_role,assumed-role/deploy-role-011,10.1.90.11,northeurope,False,Success,high,49.21,4154.0,0
evt-0018092,2025-06-06T02:24:31Z,aws,cloudtrail:Trail,AttachRolePolicy,user,user-0102,10.1.151.144,eu-west-1,True,Failure,high,39.6,26695.0,0
evt-0018093,2025-06-06T02:32:13Z,aws,cloudtrail:Trail,DeleteRole,api_key,user-0103,192.168.0.209.245,us-east-1,False,Denied,low,53.3,,0
evt-0018094,2025-06-06T02:35:23Z,aws,cloudtrail:Trail,DeleteRole,user,user-0026,10.1.12.68,eu-west-1,True,Failure,low,31.9,19052.0,0
evt-0018095,2025-06-06T02:39:06Z,gcp,cloudsql.instances,iam.serviceAccounts.keys.create,user,user-0075,10.1.160.114,us-east1,False,Success,medium,48.69,15047.0,0
evt-0018096,2025-06-06T02:39:49Z,aws,iam:User,CreateRole,user,user-0089,10.0.62.142,us-east-1,True,Success,medium,27.77,12788.0,0
evt-0018097,2025-06-06T02:43:15Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Resources/deployments/write,service_account,svc-account-012,172.17.199.79,northeurope,True,Success,low,12.63,,0
evt-0018098,2025-06-06T03:00:40Z,gcp,cloudsql.instances,storage.buckets.create,service_account,svc-account-007,10.1.217.52,australia-southeast1,True,Success,low,12.54,,0
evt-0018099,2025-06-06T03:04:32Z,aws,lambda:Function,PutPublicAccessBlock,user,user-0132,192.168.1.157.245,eu-central-1,True,Success,medium,49.23,8518.0,0
evt-0018100,2025-06-06T03:06:09Z,aws,s3:Bucket,DescribeInstances,user,user-0004,192.168.0.7.185,ap-southeast-1,True,Success,low,20.99,14803.0,0
evt-0018101,2025-06-06T03:15:45Z,aws,lambda:Function,DescribeInstances,assumed_role,assumed-role/deploy-role-013,192.168.1.22.76,us-east-1,True,Success,low,33.15,14138.0,0
evt-0018102,2025-06-06T03:17:52Z,aws,rds:Instance,DescribeInstances,service_account,svc-account-026,10.0.147.174,eu-central-1,False,Success,low,14.23,,0
evt-0018103,2025-06-06T03:18:22Z,azure,Microsoft.Storage/storageAccounts,Microsoft.Authorization/roleAssignments/write,user,user-0040,10.1.35.113,eastus,False,Success,high,63.5,10223.0,0
evt-0018104,2025-06-06T03:18:40Z,aws,kms:Key,DisableCloudtrailLogging,service_account,svc-account-013,192.168.0.165.206,eu-central-1,True,Success,low,21.01,,0
evt-0018105,2025-06-06T03:18:47Z,azure,Microsoft.Web/sites,Microsoft.Authorization/roleDefinitions/write,assumed_role,assumed-role/deploy-role-011,10.1.109.3,westeurope,True,Success,low,33.38,16802.0,0
evt-0018106,2025-06-06T03:25:54Z,aws,elb:LoadBalancer,AuthorizeSecurityGroupIngress,assumed_role,assumed-role/deploy-role-010,10.0.126.85,us-west-2,False,Denied,low,56.6,20758.0,0
evt-0018107,2025-06-06T03:27:05Z,azure,Microsoft.Web/sites,Microsoft.Authorization/roleAssignments/write,service_account,svc-account-020,192.168.1.81.211,westus2,False,Success,low,24.54,,0
evt-0018108,2025-06-06T03:28:18Z,gcp,cloudrun.services,compute.firewalls.insert,service_account,svc-account-002,172.17.201.51,us-central1,True,Failure,low,4.41,,0
evt-0018109,2025-06-06T03:29:23Z,aws,cloudtrail:Trail,RunInstances,service_account,svc-account-015,10.0.102.10,eu-central-1,True,Success,critical,57.36,,0
evt-0018110,2025-06-06T03:29:32Z,aws,kms:Key,AuthorizeSecurityGroupIngress,service_account,svc-account-012,10.1.176.103,eu-west-1,True,Success,low,40.46,,0
evt-0018111,2025-06-06T03:30:25Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Compute/virtualMachines/delete,assumed_role,assumed-role/deploy-role-012,192.168.1.18.140,southeastasia,True,Success,low,33.55,26517.0,0
evt-0018112,2025-06-06T03:31:42Z,aws,vpc:SecurityGroup,RunInstances,assumed_role,assumed-role/deploy-role-017,192.168.1.169.162,us-east-2,True,Success,high,55.21,19210.0,0
evt-0018113,2025-06-06T03:42:23Z,aws,elb:LoadBalancer,CreateUser,service_account,svc-account-009,192.168.0.200.193,us-west-2,False,Success,low,25.81,,0
evt-0018114,2025-06-06T03:51:43Z,aws,iam:User,DescribeInstances,assumed_role,assumed-role/deploy-role-015,10.0.78.221,us-east-2,True,Denied,low,43.9,23462.0,0
evt-0018115,2025-06-06T03:53:16Z,aws,s3:Bucket,DeleteRole,user,user-0036,172.17.40.34,eu-central-1,False,Failure,high,100.0,2161.0,1
evt-0018116,2025-06-06T03:57:51Z,aws,vpc:SecurityGroup,RunInstances,user,user-0148,192.168.0.3.27,us-west-2,True,Success,low,13.29,7884.0,0
evt-0018117,2025-06-06T03:59:43Z,azure,Microsoft.Web/sites,Microsoft.Compute/disks/write,assumed_role,assumed-role/deploy-role-016,10.1.134.199,westus2,True,Success,low,27.94,20547.0,0
evt-0018118,2025-06-06T04:01:28Z,azure,Microsoft.KeyVault/vaults,Microsoft.Compute/disks/write,service_account,svc-account-020,10.0.233.108,northeurope,True,Success,low,9.4,,0
evt-0018119,2025-06-06T04:10:40Z,aws,cloudtrail:Trail,PutBucketPublicAccessBlock,user,user-0114,192.168.0.73.27,eu-west-1,False,Success,low,17.72,17133.0,0
evt-0018120,2025-06-06T04:20:50Z,azure,Microsoft.KeyVault/vaults,Microsoft.Compute/virtualMachines/write,user,user-0099,172.16.111.135,westeurope,False,Denied,low,26.83,16811.0,0
evt-0018121,2025-06-06T04:20:58Z,azure,Microsoft.Web/sites,Microsoft.Network/networkSecurityGroups/write,user,user-0094,192.168.1.49.37,eastus,True,Success,high,39.83,12536.0,0
evt-0018122,2025-06-06T04:22:26Z,aws,rds:Instance,AuthorizeSecurityGroupIngress,user,user-0032,198.51.57.79,eu-west-1,False,Success,high,100.0,20261.0,1
evt-0018123,2025-06-06T04:27:33Z,aws,s3:Bucket,ModifyInstanceAttribute,service_account,svc-account-004,192.168.1.165.159,eu-west-1,False,Success,low,8.86,,0
evt-0018124,2025-06-06T04:28:14Z,aws,elb:LoadBalancer,PutPublicAccessBlock,service_account,svc-account-007,192.168.1.101.62,eu-west-1,False,Success,low,36.13,,0
evt-0018125,2025-06-06T04:45:03Z,azure,Microsoft.Network/networkSecurityGroups,Microsoft.KeyVault/vaults/secrets/read,user,user-0079,192.168.0.164.201,westus2,False,Failure,low,12.51,23339.0,0
evt-0018126,2025-06-06T04:46:25Z,aws,lambda:Function,DeleteBucket,service_account,svc-account-001,10.0.178.34,us-west-2,False,Success,medium,35.47,,0
evt-0018127,2025-06-06T04:57:12Z,aws,lambda:Function,PutBucketPublicAccessBlock,user,user-0055,172.16.46.72,us-east-1,True,Success,medium,25.59,18100.0,0
evt-0018128,2025-06-06T05:05:57Z,aws,iam:User,DescribeInstances,user,user-0126,172.17.58.165,ap-southeast-1,True,Success,low,14.63,11329.0,0
evt-0018129,2025-06-06T05:24:33Z,gcp,compute.instances,iam.serviceAccounts.actAs,service_account,svc-account-026,192.168.1.111.126,europe-west1,True,Success,medium,24.26,,0
evt-0018130,2025-06-06T05:26:38Z,aws,lambda:Function,PutBucketPublicAccessBlock,service_account,svc-account-003,172.16.38.149,us-east-1,True,Success,low,18.57,,0
evt-0018131,2025-06-06T05:34:52Z,aws,kms:Key,DescribeInstances,api_key,user-0106,192.168.0.240.83,eu-central-1,True,Success,medium,24.13,,0
evt-0018132,2025-06-06T05:37:44Z,aws,s3:Bucket,PutPublicAccessBlock,assumed_role,assumed-role/deploy-role-009,192.168.0.242.11,eu-west-1,False,Success,medium,64.19,20553.0,0
evt-0018133,2025-06-06T05:41:13Z,aws,iam:User,ModifyInstanceAttribute,assumed_role,assumed-role/deploy-role-009,172.17.42.54,eu-west-1,True,Success,low,24.82,4408.0,0
evt-0018134,2025-06-06T05:45:24Z,aws,elb:LoadBalancer,CreateBucket,user,user-0068,172.17.251.214,eu-central-1,True,Denied,medium,35.73,1324.0,0
evt-0018135,2025-06-06T05:49:54Z,azure,Microsoft.Sql/servers,Microsoft.KeyVault/vaults/delete,service_account,svc-account-014,10.1.249.100,southeastasia,True,Success,medium,50.38,,0
evt-0018136,2025-06-06T05:53:11Z,gcp,storage.buckets,compute.instances.insert,api_key,user-0041,10.0.134.144,us-central1,True,Success,low,20.07,,0
evt-0018137,2025-06-06T05:55:03Z,azure,Microsoft.KeyVault/vaults,Microsoft.Authorization/roleAssignments/write,service_account,svc-account-010,192.168.0.164.145,northeurope,True,Success,low,27.91,,0
evt-0018138,2025-06-06T05:55:43Z,azure,Microsoft.Network/networkSecurityGroups,Microsoft.Compute/virtualMachines/delete,user,user-0093,192.168.1.193.156,northeurope,False,Failure,high,41.25,5001.0,0
evt-0018139,2025-06-06T06:07:26Z,azure,Microsoft.KeyVault/vaults,Microsoft.Network/networkSecurityGroups/write,user,user-0111,192.168.1.82.106,eastus,False,Success,low,13.03,13039.0,0
evt-0018140,2025-06-06T06:10:05Z,azure,Microsoft.Network/networkSecurityGroups,Microsoft.Storage/storageAccounts/write,service_account,svc-account-025,10.1.38.250,eastus,False,Success,medium,23.59,,0
evt-0018141,2025-06-06T06:12:59Z,gcp,iam.serviceAccounts,iam.serviceAccounts.create,user,user-0054,10.0.49.222,us-central1,True,Success,low,17.1,23843.0,0
evt-0018142,2025-06-06T06:22:50Z,aws,elb:LoadBalancer,DescribeInstances,assumed_role,assumed-role/deploy-role-005,10.0.143.66,us-east-2,True,Failure,critical,75.94,11034.0,0
evt-0018143,2025-06-06T06:25:47Z,aws,lambda:Function,CreateBucket,assumed_role,assumed-role/deploy-role-001,10.1.4.247,eu-west-1,True,Success,low,41.64,1595.0,0
evt-0018144,2025-06-06T06:30:18Z,gcp,iam.serviceAccounts,iam.serviceAccounts.keys.create,user,user-0080,10.1.117.108,us-east1,True,Success,low,38.72,15449.0,0
evt-0018145,2025-06-06T06:33:56Z,gcp,container.clusters,compute.firewalls.insert,assumed_role,assumed-role/deploy-role-017,10.0.232.17,europe-west1,False,Success,low,27.24,27335.0,0
evt-0018146,2025-06-06T06:36:57Z,aws,ec2:Instance,DescribeInstances,user,user-0058,192.168.1.247.101,us-east-1,True,Success,medium,25.72,10822.0,0
evt-0018147,2025-06-06T06:37:43Z,aws,cloudtrail:Trail,DescribeInstances,assumed_role,assumed-role/deploy-role-003,192.168.1.73.123,ap-southeast-1,True,Success,low,30.47,4663.0,0
evt-0018148,2025-06-06T07:01:31Z,aws,lambda:Function,ModifyInstanceAttribute,service_account,svc-account-005,192.168.1.91.43,us-east-1,True,Success,medium,23.73,,0
evt-0018149,2025-06-06T07:02:57Z,azure,Microsoft.Sql/servers,Microsoft.Authorization/roleAssignments/write,user,user-0130,192.168.0.21.37,westus2,True,Success,low,26.16,2873.0,0
evt-0018150,2025-06-06T07:08:48Z,azure,Microsoft.Storage/storageAccounts,Microsoft.Authorization/roleDefinitions/write,user,user-0017,10.1.57.236,westeurope,True,Success,high,42.0,6727.0,0
evt-0018151,2025-06-06T07:13:06Z,aws,cloudtrail:Trail,PutPublicAccessBlock,service_account,svc-account-005,10.0.206.68,eu-central-1,True,Success,low,44.4,,0
evt-0018152,2025-06-06T07:18:37Z,aws,vpc:SecurityGroup,DeleteRole,user,user-0022,192.168.0.252.169,eu-west-1,False,Success,high,100.0,23905.0,1
evt-0018153,2025-06-06T07:23:07Z,aws,cloudtrail:Trail,CreateBucket,user,user-0073,172.17.199.60,us-east-2,False,Success,low,20.28,11577.0,0
evt-0018154,2025-06-06T07:24:36Z,gcp,cloudsql.instances,iam.serviceAccounts.actAs,service_account,svc-account-017,10.0.138.60,australia-southeast1,True,Success,low,18.09,,0
evt-0018155,2025-06-06T07:25:22Z,aws,iam:Role,PutPublicAccessBlock,root,root,10.1.138.183,eu-central-1,True,Success,high,100.0,,1
evt-0018156,2025-06-06T07:27:12Z,aws,s3:Bucket,CreateBucket,api_key,user-0119,192.168.0.186.183,eu-west-1,True,Denied,low,27.63,,0
evt-0018157,2025-06-06T07:28:43Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Storage/storageAccounts/write,service_account,svc-account-011,192.168.0.200.190,eastus,True,Success,low,5.02,,0
evt-0018158,2025-06-06T07:34:39Z,gcp,storage.buckets,storage.buckets.create,user,user-0016,172.17.188.140,us-central1,True,Success,low,12.71,19608.0,0
evt-0018159,2025-06-06T07:42:25Z,azure,Microsoft.Sql/servers,Microsoft.Compute/virtualMachines/write,service_account,svc-account-007,172.16.251.191,eastus,True,Success,low,15.91,,0
evt-0018160,2025-06-06T07:43:00Z,aws,rds:Instance,AttachRolePolicy,user,user-0103,192.168.0.74.13,us-east-1,False,Success,low,11.13,17130.0,0
evt-0018161,2025-06-06T07:45:18Z,aws,iam:Role,TerminateInstances,service_account,svc-account-014,10.0.93.182,us-east-1,False,Failure,low,15.75,,0
evt-0018162,2025-06-06T07:49:42Z,aws,cloudtrail:Trail,TerminateInstances,user,user-0143,10.0.163.232,us-west-2,False,Success,high,85.95,1958.0,1
evt-0018163,2025-06-06T07:52:06Z,azure,Microsoft.KeyVault/vaults,Microsoft.Compute/disks/write,user,user-0050,192.168.0.254.180,eastus,True,Success,low,19.47,18055.0,0
evt-0018164,2025-06-06T07:55:41Z,aws,vpc:SecurityGroup,PutBucketPublicAccessBlock,user,user-0112,172.17.74.50,eu-west-1,True,Success,medium,23.48,21288.0,0
evt-0018165,2025-06-06T08:00:30Z,azure,Microsoft.Storage/storageAccounts,Microsoft.Network/networkSecurityGroups/write,user,user-0121,172.16.59.61,southeastasia,False,Success,low,4.42,19475.0,0
evt-0018166,2025-06-06T08:05:17Z,aws,s3:Bucket,DescribeInstances,user,user-0143,192.168.0.143.90,us-west-2,True,Success,low,15.88,27738.0,0
evt-0018167,2025-06-06T08:11:26Z,azure,Microsoft.KeyVault/vaults,Microsoft.Authorization/roleAssignments/write,assumed_role,assumed-role/deploy-role-009,192.168.0.241.120,eastus,False,Success,medium,65.02,3519.0,0
evt-0018168,2025-06-06T08:12:58Z,aws,s3:Bucket,CreateRole,user,user-0110,10.1.17.138,us-east-1,False,Failure,low,14.18,27918.0,0
evt-0018169,2025-06-06T08:14:17Z,aws,vpc:SecurityGroup,PutBucketPublicAccessBlock,user,user-0109,172.17.142.187,ap-southeast-1,True,Success,low,15.7,15005.0,0
evt-0018170,2025-06-06T08:20:07Z,azure,Microsoft.KeyVault/vaults,Microsoft.KeyVault/vaults/delete,api_key,user-0018,172.16.53.44,westeurope,False,Denied,medium,47.83,,0
evt-0018171,2025-06-06T08:21:37Z,gcp,compute.instances,resourcemanager.projects.setIamPolicy,user,user-0089,45.33.147.201,europe-west1,True,Denied,critical,100.0,19204.0,1
evt-0018172,2025-06-06T08:22:51Z,aws,iam:User,DisableCloudtrailLogging,assumed_role,assumed-role/deploy-role-014,172.16.44.227,eu-central-1,True,Success,low,52.12,17322.0,0
evt-0018173,2025-06-06T08:33:04Z,aws,ec2:Instance,PutBucketPublicAccessBlock,service_account,svc-account-001,10.1.209.243,ap-southeast-1,True,Success,low,16.9,,0
evt-0018174,2025-06-06T08:37:11Z,aws,vpc:SecurityGroup,CreateUser,api_key,user-0124,172.17.115.12,eu-central-1,True,Denied,medium,37.34,,0
evt-0018175,2025-06-06T08:40:07Z,aws,iam:User,DescribeInstances,user,user-0099,192.168.1.81.91,ap-southeast-1,False,Success,low,10.24,5451.0,0
evt-0018176,2025-06-06T08:43:38Z,aws,iam:Role,DescribeInstances,service_account,svc-account-008,172.17.185.54,eu-west-1,True,Success,low,26.31,,0
evt-0018177,2025-06-06T08:48:10Z,aws,s3:Bucket,DescribeInstances,user,user-0068,172.17.26.239,eu-central-1,False,Success,low,14.08,9406.0,0
evt-0018178,2025-06-06T09:00:21Z,aws,ec2:Instance,DeleteUser,user,user-0023,10.0.139.172,us-east-1,False,Success,high,42.51,20486.0,0
evt-0018179,2025-06-06T09:00:33Z,azure,Microsoft.Network/networkSecurityGroups,Microsoft.KeyVault/vaults/delete,user,user-0108,192.168.0.160.217,westus2,True,Success,medium,37.72,14918.0,0
evt-0018180,2025-06-06T09:04:15Z,azure,Microsoft.Network/networkSecurityGroups,Microsoft.Authorization/roleAssignments/write,user,user-0035,192.168.0.230.27,eastus,True,Success,medium,46.59,3589.0,0
evt-0018181,2025-06-06T09:04:55Z,gcp,container.clusters,resourcemanager.projects.setIamPolicy,service_account,svc-account-021,192.168.1.184.221,us-central1,True,Success,critical,100.0,,1
evt-0018182,2025-06-06T09:08:10Z,gcp,cloudrun.services,container.clusters.create,user,user-0032,172.16.163.8,asia-east1,True,Success,high,43.79,4451.0,0
evt-0018183,2025-06-06T09:29:29Z,aws,cloudtrail:Trail,PutPublicAccessBlock,user,user-0104,192.168.1.175.101,eu-west-1,True,Success,medium,44.36,9337.0,0
evt-0018184,2025-06-06T09:39:14Z,aws,kms:Key,PutBucketPublicAccessBlock,user,user-0026,192.168.0.6.230,ap-southeast-1,True,Failure,low,14.78,14495.0,0
evt-0018185,2025-06-06T09:40:48Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Storage/storageAccounts/write,service_account,svc-account-016,172.17.206.220,westus2,False,Success,medium,22.0,,0
evt-0018186,2025-06-06T09:43:11Z,gcp,compute.instances,container.clusters.create,user,user-0123,10.1.190.122,australia-southeast1,True,Failure,high,41.42,13640.0,0
evt-0018187,2025-06-06T09:46:05Z,azure,Microsoft.KeyVault/vaults,Microsoft.KeyVault/vaults/secrets/read,service_account,svc-account-017,10.0.144.156,westus2,False,Success,medium,28.57,,0
evt-0018188,2025-06-06T09:51:25Z,aws,kms:Key,ModifyInstanceAttribute,service_account,svc-account-009,172.16.71.63,us-east-2,True,Success,low,11.11,,0
evt-0018189,2025-06-06T09:53:12Z,aws,iam:User,AttachRolePolicy,user,user-0076,172.16.102.216,eu-west-1,False,Success,high,38.46,23660.0,0
evt-0018190,2025-06-06T09:54:26Z,aws,lambda:Function,AttachRolePolicy,root,root,172.16.102.91,eu-west-1,True,Success,low,33.62,,0
evt-0018191,2025-06-06T09:58:57Z,aws,elb:LoadBalancer,AuthorizeSecurityGroupIngress,api_key,user-0026,10.1.72.165,us-west-2,True,Success,low,43.39,,0
evt-0018192,2025-06-06T10:01:18Z,gcp,storage.buckets,compute.firewalls.insert,user,user-0055,10.1.239.5,australia-southeast1,False,Success,medium,21.98,22749.0,0
evt-0018193,2025-06-06T10:17:58Z,azure,Microsoft.Compute/virtualMachines,Microsoft.Network/networkSecurityGroups/write,assumed_role,assumed-role/deploy-role-001,10.1.139.148,eastus,False,Success,low,22.09,7032.0,0
evt-0018194,2025-06-06T10:20:39Z,aws,kms:Key,CreateBucket,service_account,svc-account-012,10.1.140.82,us-east-1,True,Success,low,24.97,,0
evt-0018195,2025-06-06T10:21:14Z,azure,Microsoft.Sql/servers,Microsoft.Authorization/roleAssignments/write,user,user-0084,10.0.216.234,eastus,True,Success,medium,45.03,16259.0,0
evt-0018196,2025-06-06T10:21:31Z,aws,kms:Key,AttachRolePolicy,service_account,svc-account-007,10.1.123.180,ap-southeast-1,True,Success,low,6.44,,0
evt-0018197,2025-06-06T10:22:27Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Web/sites/write,api_key,user-0095,192.168.1.216.5,southeastasia,True,Success,medium,22.51,,0
evt-0018198,2025-06-06T10:32:25Z,aws,lambda:Function,PutBucketPublicAccessBlock,assumed_role,assumed-role/deploy-role-013,172.16.106.134,eu-central-1,False,Success,low,28.44,10131.0,0
evt-0018199,2025-06-06T10:37:02Z,aws,kms:Key,PutPublicAccessBlock,assumed_role,assumed-role/deploy-role-015,10.1.39.205,us-east-2,True,Success,medium,54.94,24232.0,0
evt-0018200,2025-06-06T10:46:49Z,aws,s3:Bucket,CreateBucket,service_account,svc-account-008,10.0.234.106,eu-west-1,True,Success,medium,24.64,,0
evt-0018201,2025-06-06T10:47:08Z,aws,iam:Role,CreateRole,assumed_role,assumed-role/deploy-role-009,10.0.120.74,eu-west-1,False,Success,low,26.74,26470.0,0
evt-0018202,2025-06-06T10:48:28Z,azure,Microsoft.Authorization/roleAssignments,Microsoft.Authorization/roleAssignments/write,user,user-0008,10.1.198.246,eastus,True,Success,low,34.28,14547.0,0
evt-0018203,2025-06-06T10:52:35Z,aws,elb:LoadBalancer,CreateRole,service_account,svc-account-008,192.168.0.224.143,eu-west-1,True,Success,medium,27.5,,0
evt-0018204,2025-06-06T10:53:00Z,aws,kms:Key,CreateBucket,user,user-0076,192.168.0.59.234,ap-southeast-1,False,Success,low,13.65,3318.0,0
